date,open,close,high,low
2022/3/28,217.68,213.55,213.32,217.68
2022/3/29,212,211.56,211.3,212.57
2022/3/30,208.5,211.16,207,212.88
2022/3/31,212.56,210.28,209.67,212.56
2022/4/1,209.34,210.91,209.34,212.27
2022/4/6,208,207.71,207.5,208.18
2022/4/7,206.41,203.65,203.5,206.5
2022/4/8,203.15,206.75,203,206.97
2022/4/11,209,211.23,209,211.71
2022/4/12,210,210.83,209.22,211.6
2022/4/13,207.5,209.31,207.13,209.42
2022/4/14,211.99,211.34,211.15,212.49
2022/4/15,211.14,212.97,209.85,213
2022/4/18,215.08,215.08,215.08,215.08
2022/4/19,218.44,218.22,218,218.44
2022/4/20,212.02,211.35,211,212.02
2022/4/21,212.79,214.17,212.79,214.31
2022/4/22,212.59,211.55,211,212.59
2022/4/25,208.57,206.92,203.92,208.57
2022/4/26,205,205.05,204.85,206.95
2022/4/27,204.37,203.01,202.55,206.1
2022/4/28,204,206.26,203.76,206.3
2022/4/29,205.04,207.01,205,208.13
2022/5/5,222,222.16,221.96,222.66
2022/5/6,216.09,215.68,215.68,216.09
2022/5/9,215.48,215.1,214.7,215.55
2022/5/10,216.98,218.22,216.98,219.67
2022/5/11,221.12,221.77,221,222.37
2022/5/12,224.98,224.32,223.39,224.98
2022/5/13,220,218.66,218.48,220
2022/5/16,215.79,215,215,215.79
2022/5/17,213.6,214.17,213.6,216.7
2022/5/18,215.5,216.47,215.2,216.81
2022/5/19,213.25,211.69,211.5,213.25
2022/5/20,216.54,216.86,216.5,217.03
2022/5/23,216.19,216.83,215.8,217.52
2022/5/24,214.39,213.78,213.5,214.63
2022/5/25,213.87,213.34,213.26,214.05
2022/5/26,213.81,214.14,213.71,214.26
2022/5/27,216.5,215.84,215.75,216.5
2022/5/30,215,214.69,214.48,215.31
2022/5/31,214.65,214.72,214.65,215.67
2022/6/1,217,219.35,217,220.33
2022/6/2,223,224.24,223,224.5
2022/6/6,227.93,228.05,227.93,228.28
2022/6/7,226.92,224.59,224.11,226.92
2022/6/8,226.56,226.04,225.69,226.65
2022/6/9,225.42,225.38,225.15,225.42
2022/6/10,218,218.23,217.5,218.54
2022/6/13,218.3,217.68,216.84,218.3
2022/6/14,215,213.89,213.5,215
2022/6/15,212.7,211.24,209.97,212.7
2022/6/16,214.21,210.46,210.44,214.21
